,COMP_CODE,REF_KEY1,AC_DOC_NR,PSTNG_DATE,CREATEDON,DOC_DATE,PROFIT_CTR,PROFIT_CTR,AC_DOC_TYP,POST_KEY,POST_KEY,CREDITOR,NAME,GL_ACCOUNT,GL_ACCOUNT,CUSTOMER,POSTXT,BIC_ZUSERNAM,ZBKTXT,ZTCODE,DEB_CRE_USD,BIC_ZTERMPAY,BIC_ZTERMPAY,MATL_GROUP,ACCNT_GRPV,BIC_ZUSERNAM_BINARY,TransCount,textappend,TriggerWord,scores,anomaly
506,1003,nan_REF_KEY1,5000032312,2019-02-19,2019-02-19,2019-02-19,12268,12268,WE,81,81,10033844,MGS GROUP NORTH AMERICA,64000101,64000101,nan_CUSTOMER,MENG 82ML BOTTLE TOP HOT RUNNER 40%,AUTOSYS,,MB01,3187.5,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,MGS GROUP NORTH AMERICA MENG 82ML BOTTLE TOP HOT RUNNER 40% nan,0,0.07558732400127083,1
507,1003,EDIINV,5100034892,2020-02-21,2020-02-21,2020-02-20,12270,12270,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1440.4,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11499320928448747,1
508,1003,nan_REF_KEY1,5000075258,2020-04-22,2020-04-22,2020-04-22,12071,12071,WE,81,81,10033062,SERACARE LIFE SCIENCES INC,51000101,51000101,50143650,,PAWELGS,,MIGO_GR,127.0,23,23,Inventory,Z001,USER,26,SERACARE LIFE SCIENCES INC nan nan,0,0.06964036461624812,1
509,1003,nan_REF_KEY1,5000068747,2019-04-11,2019-04-11,2019-04-11,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,TUBE VAC+ 8500UL 16X100 PK100 CS1000,AUTOSYS,,MB01,78.53,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC TUBE VAC+ 8500UL 16X100 PK100 CS1000 nan,0,0.07801228676741728,1
510,1003,nan_REF_KEY1,5000164134,2020-08-26,2020-08-26,2020-08-26,12084,12084,WE,81,81,10032885,LIFE TECHNOLOGIES CORP,64000101,64000101,nan_CUSTOMER,BDT V3.1 RR-100 & SEQ BUFFER,AUTOSYS,,MB01,2626.5,23,23,nan_MATL_GROUP,Z001,SYSTEM,3,LIFE TECHNOLOGIES CORP BDT V3.1 RR-100 & SEQ BUFFER nan,0,0.07765187904329524,1
511,1003,EDIINV,5100196928,2019-10-04,2019-10-04,2019-10-03,12259,12259,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1496.55,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.1197325332408169,1
512,1003,EDIINV,5100159984,2020-08-19,2020-08-19,2020-08-19,12071,12071,RE,40,40,30015883,NYPRO INC,53100802,53100802,nan_CUSTOMER,,AUTOSYS,,MR1M,288.6,24,24,nan_MATL_GROUP,Z003,SYSTEM,8,NYPRO INC nan nan,0,-0.07369578185032999,-1
513,1003,EDIINV,5100224739,2019-11-15,2019-11-15,2019-11-15,12085,12085,RE,81,81,10127642,COLLABERA,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1200.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,3,COLLABERA nan nan,1,-0.019085482182875313,-1
514,1003,nan_REF_KEY1,5000181821,2019-09-30,2019-09-30,2019-09-30,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,SUPERDEX 200 INCREASE 3.2 300,AUTOSYS,,MB01,14320.38,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC SUPERDEX 200 INCREASE 3.2 300 nan,0,-0.06172968299663162,-1
515,1003,MANUAL,5100028234,2019-02-12,2019-02-12,2019-02-08,12250,12250,RE,96,96,30090204,NEMERA BUFFALO GROVE LLC,53100101,53100101,nan_CUSTOMER,,CHANDCX4,,MR1M,-347.52,23,23,Inventory,Z003,USER,1,NEMERA BUFFALO GROVE LLC nan nan,0,-0.17919379073075736,-1
516,1003,nan_REF_KEY1,5000030013,2020-02-17,2020-02-17,2020-02-17,12250,12250,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,BUFFER PH 1.68 500 ML,AUTOSYS,,MB01,45.22,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,SIGMA ALDRICH INC BUFFER PH 1.68 500 ML nan,1,0.028683883181207903,1
517,1003,nan_REF_KEY1,5000104953,2019-06-03,2019-06-03,2019-06-03,12085,12085,WE,81,81,10023389,MOREDIRECT INC,64000101,64000101,nan_CUSTOMER,EQUOTE 12380612 LOGI GROUP BUNDLE,AUTOSYS,,MB01,1112.32,47,47,Inventory,Z001,SYSTEM,4,MOREDIRECT INC EQUOTE 12380612 LOGI GROUP BUNDLE nan,0,0.043819422890087945,1
518,1000,EDIINV,5100026955,2019-12-18,2019-12-18,2019-12-18,12073,12073,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,31.01,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
519,1003,EDIINV,5100058811,2020-03-21,2020-03-21,2020-03-21,12084,12084,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,23.48,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
520,1003,EDIINV,5100210382,2019-10-25,2019-10-25,2019-10-24,12250,12250,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1333.58,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.12080869408695172,1
521,1003,EDIINV,5100100073,2020-05-23,2020-05-23,2020-05-21,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1974.12,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.09983952594064849,1
522,1003,nan_REF_KEY1,5000012045,2020-01-21,2020-01-21,2020-01-21,12084,12084,WE,81,81,10033062,SERACARE LIFE SCIENCES INC,64000101,64000101,nan_CUSTOMER,LYME SAMPLE MATERIAL,AUTOSYS,,MB01,107.56,23,23,nan_MATL_GROUP,Z001,SYSTEM,26,SERACARE LIFE SCIENCES INC LYME SAMPLE MATERIAL nan,0,0.07684557476075177,1
523,1003,EDIINV,5100176444,2019-09-04,2019-09-04,2019-09-04,12250,12250,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,60.45,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.12035631758648824,1
524,1000,BOFA,1900045875,2019-04-02,2019-04-02,2019-03-31,12073,12073,KR,40,40,10136974,FIA CARD SERVICES NA,61000105,61000105,nan_CUSTOMER,GMATTHEWS OR DRUGGLES,AUTOSYS,BOFA 042019,,916.08,24,24,nan_MATL_GROUP,Z001,SYSTEM,12,FIA CARD SERVICES NA GMATTHEWS OR DRUGGLES BOFA 042019,1,-0.1379145970799368,-1
525,1003,nan_REF_KEY1,5000036350,2020-02-26,2020-02-26,2020-02-26,12262,12262,WE,81,81,10135965,MGS MFG GROUP INC,64000101,64000101,nan_CUSTOMER,25ML CC BTLE TOP MOLD 10%,AUTOSYS,,MB01,17050.0,24,24,nan_MATL_GROUP,Z001,SYSTEM,8,MGS MFG GROUP INC 25ML CC BTLE TOP MOLD 10% nan,0,0.0010431415719244774,1
526,1000,nan_REF_KEY1,5000002219,2019-09-30,2019-09-30,2019-09-30,12073,12073,WE,81,81,10023389,MOREDIRECT INC,64000103,64000103,nan_CUSTOMER,DELL 27 USB-C MONITOR  P2719HC ADVANC,AUTOSYS,,MB01,227.91,47,47,Inventory,Z001,SYSTEM,4,MOREDIRECT INC DELL 27 USB-C MONITOR  P2719HC ADVANC nan,0,0.07015567216874524,1
527,1000,EDIINV,5100019384,2019-08-29,2019-08-29,2019-08-29,12072,12072,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,31.75,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
528,1003,nan_REF_KEY1,5000197347,2019-10-22,2019-10-22,2019-10-22,12084,12084,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,3-BROMOPROPANESULFONIC ACID SODIUM SALT&,AUTOSYS,,MB01,73.3,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,SIGMA ALDRICH INC 3-BROMOPROPANESULFONIC ACID SODIUM SALT& nan,1,0.02953412489501911,1
529,1003,EDIINV,5100220489,2019-11-08,2019-11-08,2019-11-07,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1500.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11676660246936332,1
530,1000,EDIINV,5100010434,2020-04-29,2020-04-29,2020-04-29,12072,12072,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,44.85,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11980952251520077,1
531,1003,EDIINV,5100145686,2019-07-25,2019-07-25,2019-07-25,12084,12084,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,32.99,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
532,1003,EDIINV,5100162466,2019-08-16,2019-08-16,2019-08-15,12259,12259,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,3698.28,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.039900560915825944,1
533,1003,EDIINV,5100162474,2020-08-21,2020-08-21,2020-08-20,12273,12273,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,686.03,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.11378694273301843,1
534,1003,nan_REF_KEY1,5000202364,2019-10-30,2019-10-30,2019-10-30,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,DISTILLED DI WATR STERL 1L PK6,AUTOSYS,,MB01,266.89,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC DISTILLED DI WATR STERL 1L PK6 nan,0,0.07584494465510405,1
535,1003,MANUAL,5100196634,2020-10-06,2020-10-06,2020-10-03,12085,12085,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,RENZAC,,MR1M,261.91,23,23,nan_MATL_GROUP,Z001,USER,91,STAPLES ADVANTAGE nan nan,0,-0.0713046335721349,-1
536,1003,nan_REF_KEY1,5000067918,2020-04-10,2020-04-10,2020-04-10,12071,12071,WE,81,81,10033062,SERACARE LIFE SCIENCES INC,51000101,51000101,56695831,,PAWELGS,,MIGO_GR,355.0,23,23,Inventory,Z001,USER,26,SERACARE LIFE SCIENCES INC nan nan,0,0.06274163520360448,1
537,1003,EDIINV,5100152910,2019-08-03,2019-08-03,2019-08-01,12250,12250,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,847.36,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.11797796830566432,1
538,1003,nan_REF_KEY1,5000119795,2019-06-24,2019-06-24,2019-06-24,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,VWR FLSK VOL CL A 5ML G-STR UNSRLZ PK6.,AUTOSYS,,MB01,380.59,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC VWR FLSK VOL CL A 5ML G-STR UNSRLZ PK6. nan,0,0.0680479367580728,1
539,1003,EDIINV,5100079440,2020-04-23,2020-04-23,2020-04-23,12250,12250,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,917.89,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11302565837562151,1
540,1003,nan_REF_KEY1,5000188889,2019-10-09,2019-10-09,2019-10-09,12250,12250,WE,96,96,10037594,NEMERA,53100101,53100101,nan_CUSTOMER,,GRIFFLX5,,VL32N,-466.13,13,13,Inventory,Z001,USER,2,NEMERA nan nan,0,0.03909382193794231,1
541,1003,nan_REF_KEY1,5000103511,2019-05-31,2019-05-31,2019-05-31,12071,12071,WE,81,81,10005342,AUDIT MICROCONTROLS INC,51000101,51000101,56269624,,BERGESX6,,MIGO_GR,343.0,23,23,Inventory,Z001,USER,7,AUDIT MICROCONTROLS INC nan nan,0,0.06794889321372655,1
542,1003,OCRINV,5100054078,2020-03-16,2020-03-16,2020-03-10,12071,12071,RE,40,40,30096026,SERACARE LIFE SCIENCES INC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,7.47,23,23,nan_MATL_GROUP,Z003,USER,17,SERACARE LIFE SCIENCES INC nan nan,0,-0.02846047714039257,-1
543,1003,nan_REF_KEY1,5000170136,2019-09-10,2019-09-10,2019-09-10,12084,12084,WE,81,81,10032735,SIGMA ALDRICH INC,64000101,64000101,nan_CUSTOMER,"MONOCLONAL ANTI-FLAG(R) M2, ANTIBODY PR&",AUTOSYS,,MB01,1116.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,24,"SIGMA ALDRICH INC MONOCLONAL ANTI-FLAG(R) M2, ANTIBODY PR& nan",1,-0.0020807737369736845,-1
544,1003,EDIINV,5100005211,2020-01-10,2020-01-10,2020-01-09,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,900.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.09970718053951988,1
545,1003,nan_REF_KEY1,5000013467,2019-01-24,2019-01-24,2019-01-24,12085,12085,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,COMBITIPS ADV 5 ML PCR CLEAN 100 PCS.,AUTOSYS,,MB01,781.42,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC COMBITIPS ADV 5 ML PCR CLEAN 100 PCS. nan,0,0.04845333928217366,1
546,1000,EDIINV,5100009182,2019-04-11,2019-04-11,2019-04-11,12073,12073,RE,81,81,10034023,STAPLES ADVANTAGE,64000102,64000102,nan_CUSTOMER,,AUTOSYS,,MR1M,38.37,23,23,nan_MATL_GROUP,Z001,SYSTEM,91,STAPLES ADVANTAGE nan nan,0,0.11905214281199017,1
547,1003,OCRINV,5100138164,2019-07-15,2019-07-15,2019-07-11,12071,12071,RE,40,40,10002390,MAINE STANDARDS COMPANY LLC,53100802,53100802,nan_CUSTOMER,,C_ERP_BRAINW,,MIRO,3.12,24,24,nan_MATL_GROUP,Z001,USER,24,MAINE STANDARDS COMPANY LLC nan nan,0,-0.05793731925948209,-1
548,1003,nan_REF_KEY1,5000152976,2019-08-13,2019-08-13,2019-08-13,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000101,64000101,nan_CUSTOMER,ISOPROPYL ALCOHOL LC-MS CS6,AUTOSYS,,MB01,78.64,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC ISOPROPYL ALCOHOL LC-MS CS6 nan,0,0.07801228676741728,1
549,1003,nan_REF_KEY1,5000118744,2020-06-23,2020-06-24,2020-06-23,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000101,64000101,nan_CUSTOMER,BLEACH GERMICIDAL,AUTOSYS,,MB01,47.96,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC BLEACH GERMICIDAL nan,0,0.07355240887868031,1
550,1003,nan_REF_KEY1,5000089963,2019-05-11,2019-05-11,2019-05-11,12250,12250,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,PUREFLO SZV 720 CM2 0.2UM 3/8 HB CAPSULE,AUTOSYS,,MB01,421.17,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC PUREFLO SZV 720 CM2 0.2UM 3/8 HB CAPSULE nan,0,0.06824229306912083,1
551,1003,nan_REF_KEY1,5000174119,2020-09-14,2020-09-14,2020-09-14,12084,12084,WE,81,81,10003445,FISHER SCIENTIFIC COMPANY LLC,64000104,64000104,nan_CUSTOMER,"VIPER CAP., IDXL 0,10X350MM,MP",AUTOSYS,,MB01,355.69,23,23,nan_MATL_GROUP,Z001,SYSTEM,23,"FISHER SCIENTIFIC COMPANY LLC VIPER CAP., IDXL 0,10X350MM,MP nan",0,0.08583398869503328,1
552,1003,OCRINV,5100175419,2020-09-10,2020-09-10,2020-08-25,12071,12071,RE,40,40,30096026,SERACARE LIFE SCIENCES INC,53100802,53100802,nan_CUSTOMER,TAX AMOUNT  11.04 HAS BEEN SUBTRACTED,C_ERP_BRAINW,,MIRO,27.0,23,23,nan_MATL_GROUP,Z003,USER,17,SERACARE LIFE SCIENCES INC TAX AMOUNT  11.04 HAS BEEN SUBTRACTED nan,0,-0.04907047383435614,-1
553,1003,nan_REF_KEY1,5000142165,2019-07-29,2019-07-29,2019-07-29,12085,12085,WE,81,81,10009234,BIOSEARCH TECHNOLOGIES INC,64000101,64000101,nan_CUSTOMER,"RPA PROBE, INTERNAL T-BHQ1, T-FAM",AUTOSYS,,MB01,407.41,13,13,nan_MATL_GROUP,Z001,SYSTEM,1,"BIOSEARCH TECHNOLOGIES INC RPA PROBE, INTERNAL T-BHQ1, T-FAM nan",0,0.09555087983957888,1
554,1003,nan_REF_KEY1,5000128323,2019-07-07,2019-07-07,2019-07-07,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,TUBING SIL .063X.189 25'COIL,AUTOSYS,,MB01,163.92,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC TUBING SIL .063X.189 25'COIL nan,0,0.07848280094562837,1
555,1003,nan_REF_KEY1,5000222422,2019-11-26,2019-11-26,2019-11-26,12250,12250,WE,96,96,10003171,VWR FUNDING INC,53100101,53100101,nan_CUSTOMER,,BLUMATX,,VL32N,-2.94,46,46,Inventory,Z001,USER,3,VWR FUNDING INC nan nan,0,0.06800952441933972,1
556,1003,nan_REF_KEY1,5000099986,2019-05-24,2019-05-24,2019-05-24,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,VWR BOTTLE HDPE AMB 4ML PK12.,AUTOSYS,,MB01,78.68,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC VWR BOTTLE HDPE AMB 4ML PK12. nan,0,0.07801228676741728,1
557,1003,EDIINV,5100026011,2020-02-07,2020-02-07,2020-02-06,17860,17860,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,3758.44,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.015420147517054728,1
558,1003,nan_REF_KEY1,5000126728,2020-07-07,2020-07-07,2020-07-07,12071,12071,WE,96,96,10154037,NYPRO CHICAGO,53100101,53100101,nan_CUSTOMER,,DIAZJA5,,MIGO_GR,-1317.59,24,24,Inventory,Z001,USER,20,NYPRO CHICAGO nan nan,0,0.02283133914879526,1
559,1003,nan_REF_KEY1,5000150359,2020-08-06,2020-08-06,2020-08-06,12084,12084,WE,81,81,10008043,EPPENDORF NORTH AMERICA,64000104,64000104,nan_CUSTOMER,TOUCHSCREEN MONITOR,AUTOSYS,,MB01,0.01,23,23,nan_MATL_GROUP,Z001,SYSTEM,3,EPPENDORF NORTH AMERICA TOUCHSCREEN MONITOR nan,0,0.0945817334060935,1
560,1003,nan_REF_KEY1,5000170157,2019-09-10,2019-09-10,2019-07-29,12250,12250,WE,81,81,10034350,STERIGENICS US LLC,53120961,53120961,nan_CUSTOMER,,CLEARFL,,VL32N,11113.2,13,13,Inventory,Z001,USER,12,STERIGENICS US LLC nan nan,0,-0.049922190652092246,-1
561,1003,EDIINV,5100200812,2020-10-10,2020-10-10,2020-10-09,12085,12085,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,5675.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,-0.025934431000817937,-1
562,1003,EDIINV,5100122746,2019-06-21,2019-06-21,2019-06-20,12250,12250,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1184.6,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.08600783815309793,1
563,1003,EDIINV,5100116468,2020-06-19,2020-06-19,2020-06-18,12260,12260,RE,81,81,10127642,COLLABERA,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1308.68,23,23,nan_MATL_GROUP,Z001,SYSTEM,3,COLLABERA nan nan,1,-0.019700063271497426,-1
564,1003,nan_REF_KEY1,5000124553,2020-07-01,2020-07-01,2020-07-01,12280,12280,WE,81,81,10037620,VWR SCIENTIFIC,64000104,64000104,nan_CUSTOMER,SYRINGE FILTER ST ACRODISC 0.8UM PK50,AUTOSYS,,MB01,215.13,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC SYRINGE FILTER ST ACRODISC 0.8UM PK50 nan,0,0.07974795119190853,1
565,1003,EDIINV,5100199170,2020-10-09,2020-10-09,2020-10-09,12084,12084,RE,81,81,10194386,RANGAM CONSULTANTS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1241.6,23,23,nan_MATL_GROUP,Z001,SYSTEM,21,RANGAM CONSULTANTS INC nan nan,0,0.08628784484931967,1
566,1003,EDIINV,5100035817,2020-02-21,2020-02-21,2020-02-20,12260,12260,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1905.78,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.10410544818527678,1
567,1003,nan_REF_KEY1,5000190281,2020-10-12,2020-10-12,2020-10-12,17628,17628,WE,81,81,10137841,CONCEPT INDUSTRIES INC,64000101,64000101,nan_CUSTOMER,ASSY. MOUNTING PLATE TURRET OPTICS,AUTOSYS,,MB01,5418.75,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,CONCEPT INDUSTRIES INC ASSY. MOUNTING PLATE TURRET OPTICS nan,0,0.06508757314167457,1
568,1003,nan_REF_KEY1,5000160074,2019-08-23,2019-08-23,2019-08-23,12071,12071,WE,81,81,10002390,MAINE STANDARDS COMPANY LLC,51000101,51000101,50020973,,BERGESX6,,MIGO_GR,157.0,24,24,Inventory,Z001,USER,24,MAINE STANDARDS COMPANY LLC nan nan,0,0.06667487552590473,1
569,1003,nan_REF_KEY1,5000241114,2019-12-27,2019-12-27,2019-12-27,12071,12071,WE,81,81,10032383,BIO RAD LABORATORIES INC,51000101,51000101,50143304,,BERGESX6,,MIGO_GR,378.0,17,17,Inventory,Z001,USER,25,BIO RAD LABORATORIES INC nan nan,1,0.004091610525111866,1
570,1003,nan_REF_KEY1,5000011970,2019-01-23,2019-01-23,2019-01-23,12250,12250,WE,96,96,10033336,PRAXAIR DISTRIBUTION INC,53100101,53100101,nan_CUSTOMER,,MANOUHJ,,VL32N,-21.55,19,19,Inventory,Z001,USER,3,PRAXAIR DISTRIBUTION INC nan nan,0,0.0674994347243833,1
571,1003,nan_REF_KEY1,5000171810,2020-09-09,2020-09-09,2020-09-09,12084,12084,WE,81,81,10013193,SLR RESEARCH CORPORATION,64000101,64000101,nan_CUSTOMER,"MATCH SET (SALIVA, SWAB) PCR(+)",AUTOSYS,,MB01,3000.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,2,"SLR RESEARCH CORPORATION MATCH SET (SALIVA, SWAB) PCR(+) nan",0,0.07812386664339799,1
572,1003,EDIINV,5100142582,2019-07-20,2019-07-20,2019-07-18,12280,12280,RE,81,81,10003556,"EXPERIS US, INC.",60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,1595.0,23,23,nan_MATL_GROUP,Z001,SYSTEM,154,"EXPERIS US, INC. nan nan",0,0.11392822245221834,1
573,1003,EDIINV,5100072494,2019-04-12,2019-04-12,2019-04-11,12268,12268,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,984.72,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.1228000984330957,1
574,1003,nan_REF_KEY1,5000206851,2019-11-05,2019-11-05,2019-10-28,12084,12084,WE,81,81,10032440,BECKMAN COULTER CORP,64000104,64000104,nan_CUSTOMER,392806 MICROPLATE CARRIER ASSEMBLY,AUTOSYS,,MB01,3187.5,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,BECKMAN COULTER CORP 392806 MICROPLATE CARRIER ASSEMBLY nan,0,0.07558732400127083,1
575,1003,EDIINV,5100187111,2020-09-25,2020-09-25,2020-09-24,12273,12273,RE,81,81,10020152,IS3C INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,767.15,23,23,nan_MATL_GROUP,Z001,SYSTEM,10,IS3C INC nan nan,0,0.07815890191852215,1
576,1003,EDIINV,5100002996,2019-01-04,2019-01-04,2019-01-03,12259,12259,RE,81,81,10030946,HIREGENICS INC,60150101,60150101,nan_CUSTOMER,,AUTOSYS,,MR1M,493.12,23,23,nan_MATL_GROUP,Z001,SYSTEM,106,HIREGENICS INC nan nan,0,0.10911870440739752,1
577,1003,nan_REF_KEY1,5000184106,2019-10-02,2019-10-02,2019-10-02,12084,12084,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,CARTRIDGE LV CHEM CALIBRATOR AND REAGENT,AUTOSYS,,MB01,888.9,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC CARTRIDGE LV CHEM CALIBRATOR AND REAGENT nan,0,0.04217798847201942,1
578,1003,nan_REF_KEY1,5000073922,2019-04-18,2019-04-18,2019-01-22,12085,12085,WE,81,81,10012224,SLIEAGEN LLC,64000101,64000101,nan_CUSTOMER,HBSAG POS,AUTOSYS,,MB01,63985.01,23,23,nan_MATL_GROUP,Z001,SYSTEM,1,SLIEAGEN LLC HBSAG POS nan,0,-0.06541241235333373,-1
579,1003,nan_REF_KEY1,5000125778,2019-07-01,2019-07-01,2019-07-01,12280,12280,WE,81,81,10037620,VWR SCIENTIFIC,64000103,64000103,nan_CUSTOMER,GLOVE SRG LATEX 7.5 PF CS200PR,AUTOSYS,,MB01,471.44,23,23,nan_MATL_GROUP,Z001,SYSTEM,89,VWR SCIENTIFIC GLOVE SRG LATEX 7.5 PF CS200PR nan,0,0.06394935947064767,1
